
Results For: strncat
align1,align2 ,len1 ,len2 ,max_char ,n    ,new    ,old    ,new/old 
6     ,3      ,64   ,1    ,127      ,32   ,18.62  ,18.581 ,1.002   
6     ,3      ,64   ,1    ,127      ,512  ,23.891 ,23.481 ,1.017   
6     ,3      ,64   ,1    ,127      ,8    ,18.64  ,18.561 ,1.004   
6     ,4      ,32   ,32   ,127      ,128  ,22.496 ,21.466 ,1.048   
6     ,4      ,32   ,32   ,127      ,2    ,18.33  ,19.288 ,0.95    
6     ,4      ,32   ,32   ,127      ,2048 ,22.657 ,21.694 ,1.044   
6     ,4      ,32   ,32   ,127      ,32   ,21.217 ,21.532 ,0.985   
6     ,4      ,32   ,32   ,127      ,512  ,22.448 ,21.429 ,1.048   
6     ,4      ,32   ,32   ,127      ,8    ,17.582 ,18.902 ,0.93    
6     ,4      ,32   ,8    ,127      ,128  ,19.65  ,19.037 ,1.032   
6     ,4      ,32   ,8    ,127      ,2    ,19.258 ,18.365 ,1.049   
6     ,4      ,32   ,8    ,127      ,2048 ,19.738 ,19.142 ,1.031   
6     ,4      ,32   ,8    ,127      ,32   ,18.385 ,18.195 ,1.01    
6     ,4      ,32   ,8    ,127      ,512  ,19.565 ,19.066 ,1.026   
6     ,4      ,32   ,8    ,127      ,8    ,18.435 ,18.231 ,1.011   
6     ,4      ,512  ,1    ,127      ,128  ,25.025 ,25.523 ,0.98    
6     ,4      ,512  ,1    ,127      ,2    ,18.37  ,18.226 ,1.008   
6     ,4      ,512  ,1    ,127      ,2048 ,36.197 ,34.522 ,1.049   
6     ,4      ,512  ,1    ,127      ,32   ,18.269 ,18.262 ,1.0     
6     ,4      ,512  ,1    ,127      ,512  ,36.252 ,36.051 ,1.006   
6     ,4      ,512  ,1    ,127      ,8    ,18.266 ,18.265 ,1.0     
6     ,6      ,512  ,10   ,127      ,128  ,26.016 ,25.314 ,1.028   
6     ,6      ,512  ,10   ,127      ,2    ,19.013 ,18.214 ,1.044   
6     ,6      ,512  ,10   ,127      ,2048 ,36.986 ,36.775 ,1.006   
6     ,6      ,512  ,10   ,127      ,32   ,18.491 ,18.184 ,1.017   
6     ,6      ,512  ,10   ,127      ,512  ,36.755 ,36.134 ,1.017   
6     ,6      ,512  ,10   ,127      ,8    ,18.42  ,18.195 ,1.012   
6     ,7      ,1024 ,1    ,127      ,128  ,26.033 ,25.387 ,1.025   
6     ,7      ,1024 ,1    ,127      ,2    ,18.949 ,18.191 ,1.042   
6     ,7      ,1024 ,1    ,127      ,2048 ,54.098 ,52.607 ,1.028   
6     ,7      ,1024 ,1    ,127      ,32   ,18.739 ,18.225 ,1.028   
6     ,7      ,1024 ,1    ,127      ,512  ,37.166 ,36.03  ,1.032   
6     ,7      ,1024 ,1    ,127      ,8    ,18.455 ,18.188 ,1.015   
7     ,2      ,16   ,16   ,127      ,128  ,18.459 ,18.345 ,1.006   
7     ,2      ,16   ,16   ,127      ,2    ,19.713 ,19.039 ,1.035   
7     ,2      ,16   ,16   ,127      ,2048 ,18.961 ,18.659 ,1.016   
7     ,2      ,16   ,16   ,127      ,32   ,18.478 ,18.256 ,1.012   
7     ,2      ,16   ,16   ,127      ,512  ,18.592 ,18.419 ,1.009   
7     ,2      ,16   ,16   ,127      ,8    ,18.31  ,18.153 ,1.009   
7     ,2      ,16   ,4    ,127      ,128  ,18.156 ,18.25  ,0.995   
7     ,2      ,16   ,4    ,127      ,2    ,19.201 ,19.123 ,1.004   
7     ,2      ,16   ,4    ,127      ,2048 ,18.471 ,18.629 ,0.991   
7     ,2      ,16   ,4    ,127      ,32   ,18.279 ,18.215 ,1.004   
7     ,2      ,16   ,4    ,127      ,512  ,18.242 ,18.342 ,0.995   
7     ,2      ,16   ,4    ,127      ,8    ,18.263 ,18.176 ,1.005   
7     ,6      ,1024 ,1    ,127      ,128  ,23.956 ,22.648 ,1.058   
7     ,6      ,1024 ,1    ,127      ,2    ,18.959 ,18.481 ,1.026   
7     ,6      ,1024 ,1    ,127      ,2048 ,34.851 ,35.187 ,0.99    
7     ,6      ,1024 ,1    ,127      ,32   ,18.495 ,18.233 ,1.014   
7     ,6      ,1024 ,1    ,127      ,512  ,29.885 ,29.051 ,1.029   
7     ,6      ,1024 ,1    ,127      ,8    ,18.401 ,18.188 ,1.012   
7     ,7      ,1024 ,10   ,127      ,128  ,26.178 ,25.3   ,1.035   
7     ,7      ,1024 ,10   ,127      ,2    ,19.069 ,18.2   ,1.048   
7     ,7      ,1024 ,10   ,127      ,2048 ,54.201 ,52.959 ,1.023   
7     ,7      ,1024 ,10   ,127      ,32   ,18.66  ,18.234 ,1.023   
7     ,7      ,1024 ,10   ,127      ,512  ,37.116 ,36.226 ,1.025   
7     ,7      ,1024 ,10   ,127      ,8    ,18.433 ,18.205 ,1.013   
0.9929204751360298
